TRANSACTION_ID,POLICY_PUBLIC_ID,QUOTE_PUBLIC_ID,USER_PUBLIC_ID,INVOICE_PUBLIC_ID,TRANSACTION_STATUS,INVOICE_STATUS,CHARGE_CATEGORY,PRODUCT,SUBSCRIPTION_INTERVAL,PROCESSOR,PROVIDER_TYPE,IS_GATEWAY,ATTEMPT_NUMBER,AMOUNT,CURRENCY,PROVIDER_METHOD_TYPE,CREDIT_CARD_BRAND,ERROR_MESSAGE,TRANSACTION_PROCESSING_STARTED_AT,INVOICE_CREATED_AT
58293184,LPP05#####658,LPQ098#####5397,LU81#####FF9,LINV-#####3-mim7,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,92.43,usd,apple_pay,MasterCard,Not enough balance | 29 : Retry after 8 days,2025-07-14 13:57:12,2025-06-26 13:56:57
52293455,,LPQ599#####7851,LU81#####C59,LINV-#####wfdI_6,error,canceled,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,79.48,usd,apple_pay,Visa,Your card has insufficient funds.,2025-05-28 17:43:54,2025-05-28 17:43:54
58600237,LPP73#####296,LPQ203#####1663,LU29#####006,LINV-#####xeBcAS,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,39.97,usd,apple_pay,Visa,Your card has insufficient funds.,2025-07-16 14:10:30,2025-06-28 14:09:51
56834996,LPP80#####638,LPQ826#####9742,LU6B#####0B3,LINV-#####Uvovqa,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,96.12,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds/over credit limit,2025-07-03 10:51:19,2025-06-27 10:51:04
55265544,LPP26#####993,LPQ275#####9861,LU81#####C99,LINV-#####0WquFx,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,57.56,usd,apple_pay,Visa,,2025-06-22 11:56:35,2025-06-22 11:56:35
51641170,LPP14#####369,LPQ223#####4261,LU22#####906,LINV-#####XWCCaG,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,79.54,usd,apple_pay,Visa,,2025-05-22 15:49:20,2025-05-22 15:49:20
56924116,LPP64#####605,LPQ341#####1184,LU4D#####F88,LINV-#####se-WzZ,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,50.46,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds,2025-07-03 20:42:31,2025-06-30 14:13:46
56906628,LPP69#####129,LPQ456#####9542,LU81#####2B9,LINV-#####1BhrFd,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,35.98,usd,apple_pay,Visa,"Declined Non Generic | 78 : Blocked, first used",2025-07-03 15:26:27,2025-06-24 15:26:04
56819582,LPP43#####724,LPQ141#####8279,LU5E#####447,LINV-#####c-qVE7,refused,paid,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,93.55,usd,apple_pay,Visa,Your card was declined.,2025-07-03 9:38:50,2025-06-24 9:38:32
51859277,LPP26#####711,LPQ252#####4692,LU81#####A39,LINV-#####KGXY7k,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,71.0,usd,apple_pay,MasterCard,,2025-05-24 16:50:34,2025-05-24 16:50:34
51851515,LPP09#####447,LPQ285#####3384,LU95#####D92,LINV-#####LuIEGS,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,136.23,usd,apple_pay,Visa,,2025-05-24 15:04:58,2025-05-24 15:04:58
51858403,LPP01#####681,LPQ291#####2445,LU6B#####773,LINV-#####uzLkXP,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,72.01,usd,apple_pay,Visa,,2025-05-24 16:03:09,2025-05-24 16:03:09
57702676,LPP16#####371,LPQ306#####7040,LU29#####E06,LINV-#####xka5B_,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,24.76,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds,2025-07-10 8:34:47,2025-06-28 8:34:32
57701686,LPP05#####499,LPQ169#####1806,LU6B#####273,LINV-#####cd8anI,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,50.34,usd,apple_pay,MasterCard,Your card has insufficient funds.,2025-07-10 8:30:05,2025-06-28 8:29:56
56248549,LPP47#####319,LPQ910#####2201,LU7D#####B64,LINV-#####sIRwQl,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,57.72,usd,apple_pay,Visa,,2025-06-30 11:47:11,2025-06-30 11:47:11
51630661,LPP08#####285,LPQ053#####0316,LU9D#####BB2,LINV-#####CzCUr7,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,72.85,usd,apple_pay,MasterCard,,2025-05-22 14:47:56,2025-05-22 14:47:55
51660664,LPP55#####575,LPQ463#####6068,LU5E#####EC7,LINV-#####ktTti1,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,95.59,usd,apple_pay,American Express,,2025-05-23 2:45:11,2025-05-23 2:45:10
55399213,LPP51#####662,LPQ771#####9484,LU12#####901,LINV-#####COxGws,success,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,1,45.28,usd,apple_pay,Visa,,2025-06-23 13:27:40,2025-06-23 13:27:40
56248204,LPP47#####984,LPQ146#####6995,LU37#####D05,LINV-#####QDoWJw,refused,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,30.27,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds,2025-06-30 11:46:13,2025-06-30 11:46:13
56252576,LPP20#####800,LPQ875#####0272,LU18#####401,LINV-#####yvj-r-,error,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,2,38.73,usd,apple_pay,Visa,Your card has insufficient funds.,2025-06-30 11:58:29,2025-06-30 11:58:29
56302187,LPP44#####895,LPQ496#####7656,LU5E#####E47,LINV-#####TegpcJ,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,59.75,usd,apple_pay,Visa,,2025-06-30 14:14:34,2025-06-30 14:14:33
56312421,LPP36#####438,LPQ535#####1084,LU4E#####488,LINV-#####vyag1V,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,67.35,usd,apple_pay,Visa,,2025-06-30 14:36:28,2025-06-30 14:36:28
56248383,LPP27#####300,LPQ647#####6511,LU29#####906,LINV-#####MwZSYw,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,44.59,usd,apple_pay,MasterCard,,2025-06-30 11:46:41,2025-06-30 11:46:41
55938363,LPP54#####146,LPQ074#####8740,LU36#####305,LINV-#####hwxHWX,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,29.47,usd,apple_pay,American Express,,2025-06-28 8:28:33,2025-06-28 8:28:33
56001068,LPP77#####178,LPQ382#####3055,LU35#####005,LINV-#####M-C70V,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,33.36,usd,apple_pay,Visa,,2025-06-28 13:07:42,2025-06-28 13:07:42
55970564,LPP16#####070,LPQ460#####2170,LU64#####4D3,LINV-#####4yZ-K4,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,67.66,usd,apple_pay,MasterCard,,2025-06-28 11:03:14,2025-06-28 11:03:13
56028072,LPP19#####691,LPQ987#####5471,LU35#####305,LINV-#####hKbHJ-,success,paid,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,34.82,usd,apple_pay,MasterCard,,2025-06-28 14:51:34,2025-06-22 14:51:25
52417352,LPP47#####984,LPQ146#####6995,LU37#####D05,LINV-#####VVoyiN,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,31.76,usd,apple_pay,Visa,,2025-05-30 0:11:48,2025-05-30 0:11:48
52384555,LPP59#####055,LPQ941#####6493,LU39#####F05,LINV-#####DjcFzA,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,46.43,usd,apple_pay,Visa,,2025-05-29 14:24:50,2025-05-29 14:24:49
52069720,LPP67#####912,LPQ710#####2619,LU12#####A01,LINV-#####HtfTSZ,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,67.28,usd,apple_pay,Visa,,2025-05-26 22:58:10,2025-05-26 22:58:10
52410426,LPP03#####222,LPQ211#####8229,LU4D#####408,LINV-#####VK6VpZ,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,61.51,usd,apple_pay,Visa,,2025-05-29 19:40:47,2025-05-29 19:40:47
52414197,LPP11#####787,LPQ260#####1474,LU9D#####472,LINV-#####5VZIfZ,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,18.0,usd,apple_pay,Visa,,2025-05-29 21:51:05,2025-05-29 21:51:05
58268010,LPP79#####544,LPQ838#####0986,LU39#####405,LINV-#####v3WKOP,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,55.88,usd,apple_pay,Visa,Your card has insufficient funds.,2025-07-14 12:13:26,2025-06-23 12:12:39
55419110,LPP31#####099,LPQ037#####4061,LU12#####E01,LINV-#####XgTrLb,refused,error,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,99.03,usd,apple_pay,American Express,Declined - Do Not Honour,2025-06-23 14:49:35,2025-06-23 14:49:35
57665017,LPP69#####129,LPQ456#####9542,LU81#####2B9,LINV-#####1BhrFd,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,35.98,usd,apple_pay,Visa,Your card does not support this type of purchase.,2025-07-09 15:26:25,2025-06-24 15:26:04
52191123,LPP63#####284,LPQ133#####3744,LU44#####C84,LINV-#####rWjbYt,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,30.59,usd,apple_pay,Visa,,2025-05-28 6:30:09,2025-05-28 6:30:09
56237661,LPP24#####123,LPQ748#####4660,LU12#####941,LINV-#####eqzMmq,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,31.4,usd,apple_pay,MasterCard,Restricted Card | 62 : Restricted card,2025-06-30 11:12:20,2025-06-23 9:24:49
56324421,LPP43#####961,LPQ136#####4172,LU72#####CC4,LINV-#####_mKcYa,refused,paid,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,33.33,usd,apple_pay,MasterCard,Your card has insufficient funds.,2025-06-30 15:12:09,2025-06-24 15:11:53
51759554,,LPQ851#####9121,LU5E#####6C7,LINV-#####Let1jP,error,canceled,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,52.48,usd,apple_pay,Visa,Invalid Card Number | 14 : Invalid card number,2025-05-23 20:06:22,2025-05-23 20:06:22
52415770,LPP28#####277,LPQ242#####1063,LU7D#####624,LINV-#####8O1O4w,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,80.39,usd,apple_pay,MasterCard,,2025-05-29 23:15:34,2025-05-29 23:15:34
52416800,LPP20#####008,LPQ643#####5406,LU5E#####E47,LINV-#####aYh7AO,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,157.04,usd,apple_pay,Visa,,2025-05-30 0:04:44,2025-05-30 0:04:44
55652676,LPP58#####258,LPQ156#####7078,LU28#####F06,LINV-#####E8iYvB,error,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,2,103.24,usd,apple_pay,MasterCard,Your card has insufficient funds.,2025-06-25 14:54:35,2025-06-25 14:54:35
55633930,LPP44#####990,LPQ480#####3219,LU9D#####A12,LINV-#####tYPHqY,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,27.38,usd,apple_pay,Visa,,2025-06-25 13:40:55,2025-06-25 13:40:55
56092647,LPP12#####467,LPQ955#####7003,LU12#####D81,LINV-#####xbNvQU,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,46.96,usd,apple_pay,Visa,,2025-06-29 10:51:22,2025-06-29 10:51:22
56142240,LPP51#####881,LPQ094#####9278,LU39#####C05,LINV-#####0Xjj7e,error,error,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,61.27,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-06-29 14:27:31,2025-06-29 14:27:31
57099406,LPP84#####281,LPQ470#####7333,LU9C#####DB2,LINV-#####TsL47L,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,78.89,usd,apple_pay,Visa,Your card was declined.,2025-07-05 10:37:10,2025-06-30 11:49:42
55417423,LPP81#####399,LPQ182#####6102,LU81#####819,LINV-#####D06XQE,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,24.08,usd,apple_pay,Visa,,2025-06-23 14:40:54,2025-06-23 14:40:54
52298388,,LPQ106#####8385,LU7D#####7E4,LINV-#####cibi_I,refused,canceled,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,3,54.71,usd,apple_pay,MasterCard,Refused | 05 : Do not honor,2025-05-28 19:52:04,2025-05-28 19:52:03
52293456,,LPQ599#####7851,LU81#####C59,LINV-#####wfdI_6,error,canceled,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,2,79.48,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-05-28 17:43:54,2025-05-28 17:43:54
51956205,LPP39#####590,LPQ493#####1856,LU29#####006,LINV-#####nt3H01,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,110.32,usd,apple_pay,Visa,,2025-05-25 15:20:10,2025-05-25 15:20:10
51968448,LPP76#####303,LPQ655#####0401,LU39#####C05,LINV-#####wOMcLE,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,66.61,usd,apple_pay,Visa,,2025-05-25 23:32:31,2025-05-25 23:32:30
55719720,LPP29#####845,LPQ382#####9877,LU12#####FC1,LINV-#####gUlBip,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,49.9,usd,apple_pay,MasterCard,,2025-06-26 10:50:18,2025-06-26 10:50:18
55398666,LPP12#####368,LPQ368#####2393,LU81#####3D9,LINV-#####LsYc25,error,error,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,59.49,usd,apple_pay,Visa,Issuer Suspected Fraud | 59 : Suspected fraud,2025-06-23 13:23:51,2025-06-23 13:23:51
52311344,,LPQ398#####6450,LU49#####784,LINV-#####RWeLcE,error,canceled,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,2,37.48,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-05-29 3:18:14,2025-05-29 3:18:14
55350878,LPP24#####123,LPQ748#####4660,LU12#####941,LINV-#####eqzMmq,error,error,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,31.4,usd,apple_pay,MasterCard,Your card does not support this type of purchase.,2025-06-23 9:24:49,2025-06-23 9:24:49
51871858,LPP96#####897,LPQ546#####6624,LU81#####E19,LINV-#####4dztmv,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,55.88,usd,apple_pay,Visa,,2025-05-25 1:34:25,2025-05-25 1:34:24
51964422,LPP58#####393,LPQ516#####6859,LU39#####005,LINV-#####NdBWgu,success,paid,new policy transaction,pet,annual,adyen,spreedly_adyen,True,1,461.24,usd,apple_pay,MasterCard,,2025-05-25 18:52:31,2025-05-25 18:52:31
51967234,LPP47#####175,LPQ969#####2533,LU81#####0B9,LINV-#####36DomE,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,38.43,usd,apple_pay,Visa,,2025-05-25 21:02:56,2025-05-25 21:02:56
51961649,LPP57#####059,LPQ748#####3593,LU56#####4C7,LINV-#####4LBklA,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,31.23,usd,apple_pay,Visa,,2025-05-25 16:08:54,2025-05-25 16:08:54
55879195,LPP60#####001,LPQ780#####4982,LU28#####D06,LINV-#####tT826t,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,42.51,usd,apple_pay,American Express,,2025-06-27 13:27:05,2025-06-27 13:27:05
57265287,LPP64#####605,LPQ341#####1184,LU4D#####F88,LINV-#####se-WzZ,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,50.46,usd,apple_pay,Visa,Your card has insufficient funds.,2025-07-06 14:13:57,2025-06-30 14:13:46
55537313,LPP69#####129,LPQ456#####9542,LU81#####2B9,LINV-#####1BhrFd,refused,error,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,35.98,usd,apple_pay,Visa,"Blocked, first use - transaction from new cardholder, and card not properly unblocked",2025-06-24 15:26:04,2025-06-24 15:26:04
55534707,LPP26#####307,LPQ067#####5054,LU39#####805,LINV-#####5venvn,error,error,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,2,131.98,usd,apple_pay,Visa,Your card was declined.,2025-06-24 15:12:08,2025-06-24 15:12:07
57043023,LPP48#####408,LPQ373#####9690,LU4E#####788,LINV-#####94C-1I,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,64.42,usd,apple_pay,Visa,Your card was declined.,2025-07-04 15:29:36,2025-06-25 15:29:25
56185544,LPP83#####174,LPQ326#####7113,LU57#####747,LINV-#####_S2D0q,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,104.41,usd,apple_pay,Visa,,2025-06-30 8:26:05,2025-06-30 8:26:05
52011445,LPP36#####150,LPQ947#####6864,LU5D#####347,LINV-#####pkJc3L,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,13.9,usd,apple_pay,MasterCard,,2025-05-26 11:28:16,2025-05-26 11:28:16
55633611,LPP38#####908,LPQ516#####9725,LU5E#####047,LINV-#####zi_KlV,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,77.68,usd,apple_pay,Visa,,2025-06-25 13:39:11,2025-06-25 13:39:10
51604600,LPP36#####866,LPQ744#####0214,LU78#####1C4,LINV-#####c0CFEZ,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,50.24,usd,apple_pay,Visa,,2025-05-22 12:48:29,2025-05-22 12:48:29
51661009,LPP35#####503,LPQ850#####8166,LU31#####B05,LINV-#####i_e4SC,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,38.71,usd,apple_pay,Visa,,2025-05-23 3:24:04,2025-05-23 3:24:04
56002076,LPP49#####041,LPQ629#####2034,LU81#####B19,LINV-#####3dKoeu,success,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,1,89.03,usd,apple_pay,Visa,,2025-06-28 13:11:29,2025-06-28 13:11:28
52065135,LPP70#####994,LPQ372#####5207,LU12#####781,LINV-#####Lsph2k,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,25.45,usd,apple_pay,Visa,,2025-05-26 18:32:26,2025-05-26 18:32:26
52019136,,LPQ544#####4076,LU5E#####8C7,LINV-#####uYqAoz,error,canceled,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,2,54.84,usd,apple_pay,Visa,Your card was declined.,2025-05-26 12:09:08,2025-05-26 12:09:08
52057798,LPP82#####409,LPQ834#####4866,LU4E#####888,LINV-#####bx5aSA,success,paid,new policy transaction,pet,annual,stripe,spreedly_stripe,True,1,496.36,usd,apple_pay,Visa,,2025-05-26 15:25:30,2025-05-26 15:25:30
55352768,LPP96#####245,LPQ976#####1986,LU81#####859,LINV-#####yxstmR,refused,error,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,58.7,usd,apple_pay,Visa,"Pick Up Card, Special Conditions",2025-06-23 9:36:22,2025-06-23 9:36:22
52374169,LPP01#####371,LPQ682#####5434,LU4E#####A88,LINV-#####kzr-Oz,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,34.34,usd,apple_pay,Visa,,2025-05-29 13:26:27,2025-05-29 13:26:27
56246323,LPP54#####678,LPQ174#####9914,LU48#####F84,LINV-#####JbE5et,refused,error,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,44.3,usd,apple_pay,Visa,Refused | SA : Inactive card,2025-06-30 11:40:30,2025-06-30 11:40:30
51974981,LPP59#####428,LPQ557#####3645,LU39#####005,LINV-#####w471ta,success,paid,new policy transaction,pet,annual,adyen,spreedly_adyen,True,1,409.37,usd,apple_pay,Visa,,2025-05-26 3:04:38,2025-05-26 3:04:38
55636849,LPP09#####332,LPQ270#####8301,LU28#####C06,LINV-#####XnTq4O,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,63.02,usd,apple_pay,Visa,,2025-06-25 13:56:00,2025-06-25 13:56:00
51760210,,LPQ937#####9112,LU39#####905,LINV-#####26azzm,error,canceled,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,58.86,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds/over credit limit,2025-05-23 20:28:18,2025-05-23 20:28:18
51753797,LPP60#####401,LPQ988#####1447,LU7D#####7E4,LINV-#####XaAMOK,success,paid,new policy transaction,pet,annual,adyen,spreedly_adyen,True,1,381.42,usd,apple_pay,Visa,,2025-05-23 17:37:36,2025-05-23 17:37:36
51722825,LPP13#####444,LPQ541#####2057,LU6B#####033,LINV-#####RatfeI,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,36.34,usd,apple_pay,Visa,,2025-05-23 13:27:11,2025-05-23 13:27:11
51751873,LPP12#####345,LPQ929#####8680,LU5E#####6C7,LINV-#####Lyhztf,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,110.99,usd,apple_pay,Visa,,2025-05-23 16:11:24,2025-05-23 16:11:24
51770483,,LPQ856#####0124,LU24#####006,LINV-#####91ZWL2,error,canceled,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,2,39.38,usd,apple_pay,Visa,Invalid Card Number | 14 : Invalid card number,2025-05-24 3:16:52,2025-05-24 3:16:51
51743183,LPP18#####113,LPQ637#####2825,LU12#####681,LINV-#####lPtFRd,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,55.4,usd,apple_pay,Visa,,2025-05-23 15:01:24,2025-05-23 15:01:24
51548027,LPP58#####083,LPQ200#####5918,LU12#####B01,LINV-#####4YTQWD,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,29.71,usd,apple_pay,Visa,,2025-05-22 2:10:35,2025-05-22 2:10:35
56184740,LPP37#####294,LPQ494#####2894,LU5E#####847,LINV-#####gJi51z,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,31.61,usd,apple_pay,Visa,,2025-06-30 8:23:40,2025-06-30 8:23:40
56248315,LPP10#####133,LPQ977#####7852,LU36#####B05,LINV-#####GYAvYi,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,57.28,usd,apple_pay,MasterCard,,2025-06-30 11:46:30,2025-06-30 11:46:30
52189894,LPP50#####513,LPQ753#####6029,LU81#####D59,LINV-#####89qb6E,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,32.2,usd,apple_pay,Visa,,2025-05-28 3:59:54,2025-05-28 3:59:53
52171985,LPP81#####022,LPQ743#####2892,LU6B#####333,LINV-#####SoIR4z,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,29.07,usd,apple_pay,Visa,,2025-05-27 18:17:53,2025-05-27 18:17:53
51975877,LPP96#####730,LPQ431#####8070,LU77#####924,LINV-#####HCJvIT,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,92.84,usd,apple_pay,Visa,,2025-05-26 5:05:09,2025-05-26 5:05:09
57270943,LPP92#####717,LPQ425#####4623,LU4E#####508,LINV-#####jnv5mr,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,35.46,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-07-06 14:28:11,2025-06-30 14:28:00
56651304,LPP84#####811,LPQ687#####0170,LU49#####084,LINV-#####vlN-EU,success,paid,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,82.53,usd,apple_pay,Visa,,2025-07-02 7:00:25,2025-06-29 10:59:36
56710339,LPP79#####544,LPQ838#####0986,LU39#####405,LINV-#####v3WKOP,refused,error,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,55.88,usd,apple_pay,Visa,Insufficient Funds,2025-07-02 12:13:29,2025-06-23 12:12:39
58475674,LPP05#####046,LPQ063#####0052,LU5E#####1C7,LINV-#####xNGGEI,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,35.74,usd,apple_pay,Visa,"Declined Non Generic | 78 : Blocked, first used",2025-07-15 15:23:24,2025-06-24 15:23:09
58472786,LPP26#####307,LPQ067#####5054,LU39#####805,LINV-#####5venvn,refused,error,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,131.98,usd,apple_pay,Visa,Declined - Do Not Honour,2025-07-15 15:12:21,2025-06-24 15:12:07
58393346,LPP80#####638,LPQ826#####9742,LU6B#####0B3,LINV-#####Uvovqa,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,96.12,usd,apple_pay,Visa,Your card has insufficient funds.,2025-07-15 10:51:19,2025-06-27 10:51:04
58460883,LPP92#####717,LPQ425#####4623,LU4E#####508,LINV-#####jnv5mr,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,35.46,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-07-15 14:28:09,2025-06-30 14:28:00
55375788,LPP52#####990,LPQ599#####3258,LU5E#####7C7,LINV-#####w6fqGA,refused,error,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,176.8,usd,apple_pay,Visa,Declined - Do Not Honour,2025-06-23 11:39:41,2025-06-23 11:39:40
56778330,LPP04#####853,LPQ647#####2263,LU5E#####4C7,LINV-#####fb0rPI,refused,error,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,80.91,usd,apple_pay,Visa,Insufficient Funds,2025-07-02 18:46:39,2025-06-29 12:31:59
56014568,LPP68#####263,LPQ759#####7567,LU74#####E24,LINV-#####FCQVJX,refused,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,29.9,usd,apple_pay,Visa,Declined - Do Not Honour,2025-06-28 14:08:44,2025-06-28 14:08:44
56058306,LPP69#####732,LPQ998#####0405,LU47#####384,LINV-#####zW4H7P,refused,paid,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,68.89,usd,apple_pay,MasterCard,Insufficient Funds,2025-06-29 2:34:56,2025-06-24 15:31:39
56710470,LPP97#####312,LPQ877#####4731,LU81#####C19,LINV-#####sbdmo6,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,47.03,usd,apple_pay,Visa,Your card has insufficient funds.,2025-07-02 12:13:54,2025-06-23 12:13:40
58476858,LPP26#####866,LPQ714#####6745,LU6B#####E73,LINV-#####fTRHkq,refused,error,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,58.14,usd,apple_pay,Visa,Declined - Do Not Honour,2025-07-15 15:27:45,2025-06-24 15:27:35
58472736,LPP43#####961,LPQ136#####4172,LU72#####CC4,LINV-#####_mKcYa,refused,paid,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,33.33,usd,apple_pay,MasterCard,Your card has insufficient funds.,2025-07-15 15:12:07,2025-06-24 15:11:53
57870567,LPP41#####447,LPQ674#####9387,LU5E#####347,LINV-#####r-YvtL,refused,error,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,56.67,usd,apple_pay,Visa,"Blocked, first use - transaction from new cardholder, and card not properly unblocked",2025-07-11 10:55:55,2025-06-29 10:55:40
55410252,LPP93#####774,LPQ424#####6287,LU81#####AF9,LINV-#####TntDyb,success,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,1,14.26,usd,apple_pay,MasterCard,,2025-06-23 14:16:32,2025-06-23 14:16:31
